"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"1267","000520","삼일제약",20150,-50,-0.25,"KOSPI","의약품",134902154400,129,156.2,9580,2.1,150,0.74
"1268","141000","비아트론",11100,0,0,"KOSDAQ","반도체",134473281000,396,28.03,10954,1.01,0,0
"1269","224110","에이텍티앤",25150,-600,-2.33,"KOSDAQ","정보기기",1.34301e+11,480,52.4,9164,2.74,0,0
"1270","109740","디에스케이",6590,160,2.49,"KOSDAQ","기계·장비",134137888170,308,21.4,5531,1.19,0,0
"1271","017900","광전자",2310,-10,-0.43,"KOSPI","전기전자",133850092530,66,35,3805,0.61,50,2.16
"1272","256150","한독크린텍",32700,-750,-2.24,"KOSDAQ","기계·장비",133775700000,1601,20.42,7753,4.22,200,0.61
"1273","002870","신풍제지",3825,65,1.73,"KOSPI","종이목재",133717027500,709,5.39,1981,1.93,60,1.57
"1274","001750","한양증권",10500,0,0,"KOSPI","증권",133649607000,1726,6.08,22236,0.47,350,3.33
"1275","179290","엠아이텍",4280,50,1.18,"KOSDAQ","의료·정밀기기",133463873440,120,35.67,1586,2.7,50,1.17
"1276","051360","토비스",7980,-420,-5,"KOSDAQ","정보기기",133402122840,1420,5.62,11606,0.69,240,3.01
"1277","000890","보해양조",1045,0,0,"KOSPI","음식료품",133184594785,NA,NA,635,1.65,0,0
"1278","060370","KT서브마린",6080,250,4.29,"KOSDAQ","건설",1.33152e+11,24,253.33,4680,1.3,30,0.49
"1279","311690","천랩",34050,-650,-1.87,"KOSDAQ","기타서비스",133130324400,NA,NA,8101,4.2,0,0
"1280","045340","토탈소프트",15550,-450,-2.81,"KOSDAQ","소프트웨어",133077522000,301,51.66,1313,11.84,0,0
"1281","054800","아이디스홀딩스",12850,0,0,"KOSDAQ","기타서비스",132968664600,NA,NA,20285,0.63,200,1.56
"1282","004720","우리들제약",9020,-30,-0.33,"KOSPI","의약품",132710655660,26,346.92,4801,1.88,0,0
"1283","034940","조아제약",4275,35,0.83,"KOSDAQ","제약",132438760425,NA,NA,1874,2.28,0,0
"1284","228340","동양파일",6620,300,4.75,"KOSDAQ","비금속",1.324e+11,NA,NA,6112,1.08,0,0
"1285","053590","한국테크놀로지",1180,-30,-2.48,"KOSDAQ","운송장비·부품",132365316460,NA,NA,343,3.44,0,0
"1286","115160","휴맥스",4560,0,0,"KOSDAQ","통신장비",132333407040,850,5.36,16662,0.27,0,0
"1287","053270","구영테크",5010,250,5.25,"KOSDAQ","운송장비·부품",132234811740,136,36.84,2717,1.84,30,0.6
"1288","043290","케이맥",3430,345,11.18,"KOSDAQ","기계·장비",132067248530,NA,NA,1236,2.78,0,0
"1289","032860","휴먼엔",11000,150,1.38,"KOSDAQ","기타서비스",131786457000,NA,NA,2840,3.87,0,0
"1290","025440","대성엘텍",1305,-5,-0.38,"KOSDAQ","일반전기전자",131532702615,NA,NA,387,3.37,0,0
"1291","041910","에스텍파마",11050,50,0.45,"KOSDAQ","제약",131475806150,1304,8.47,8633,1.28,100,0.9
"1292","011390","부산산업",124500,-1000,-0.8,"KOSPI","비금속광물",1.31472e+11,3684,33.79,52812,2.36,250,0.2
"1293","002760","보락",2185,-50,-2.24,"KOSPI","화학",130881500000,11,198.64,734,2.98,5,0.23
"1294","131030","디에이치피코리아",7890,40,0.51,"KOSDAQ","제약",130696248330,894,8.83,6505,1.21,100,1.27
"1295","263600","덕우전자",8200,-20,-0.24,"KOSDAQ","일반전기전자",130628542000,556,14.75,5581,1.47,140,1.71
"1296","100840","SNT에너지",17400,-150,-0.85,"KOSPI","기계",130616771400,2148,8.1,32631,0.53,800,4.6
"1297","227840","현대코퍼레이션홀딩스",14350,-350,-2.38,"KOSPI","유통업",130596996600,1183,12.13,19704,0.73,500,3.48
"1298","091090","세원셀론텍",1840,80,4.55,"KOSPI","기계",130430988880,NA,NA,2896,0.64,0,0
"1299","071970","STX중공업",4595,715,18.43,"KOSPI","기계",130341659720,NA,NA,4813,0.95,0,0
"1300","060230","이그잭스",1680,0,0,"KOSDAQ","IT부품",130300517760,NA,NA,769,2.18,0,0
"1301","118000","우리들휴브레인",2580,-10,-0.39,"KOSPI","유통업",130030537140,NA,NA,1020,2.53,0,0
"1302","042600","새로닉스",10450,0,0,"KOSDAQ","IT부품",129826348300,NA,NA,6449,1.62,40,0.38
"1303","058850","KTcs",3040,-95,-3.03,"KOSPI","서비스업",129762400000,178,17.08,3715,0.82,80,2.63
"1304","052220","iMBC",5630,40,0.72,"KOSDAQ","디지털컨텐츠",1.2949e+11,93,60.54,2270,2.48,0,0
"1305","086960","한컴MDS",14650,0,0,"KOSDAQ","소프트웨어",129339107200,987,14.84,12715,1.15,0,0
"1306","000040","KR모터스",1345,-40,-2.89,"KOSPI","운수장비",129304759960,NA,NA,318,4.23,0,0
"1307","109960","에이프로젠 H&G",722,8,1.12,"KOSDAQ","유통",129017946674,NA,NA,1178,0.61,0,0
"1308","052600","한네트",11150,450,4.21,"KOSDAQ","통신서비스",128935255000,98,113.78,3033,3.68,100,0.9
"1309","033560","블루콤",7120,0,0,"KOSDAQ","IT부품",128786894640,101,70.5,9221,0.77,0,0
"1310","049830","승일",21000,-550,-2.55,"KOSDAQ","금속",128774352000,NA,NA,22914,0.92,0,0
"1311","229000","젠큐릭스",19900,-200,-1,"KOSDAQ","제약",128694056200,NA,NA,29,686.21,0,0
"1312","123010","아이에이네트웍스",2595,25,0.97,"KOSDAQ","반도체",128676814395,NA,NA,222,11.69,0,0
"1313","003650","미창석유",73900,-300,-0.4,"KOSPI","화학",128561760800,11366,6.5,148274,0.5,2000,2.71
"1314","036560","영풍정밀",8160,60,0.74,"KOSDAQ","기계·장비",1.2852e+11,799,10.21,18057,0.45,300,3.68
"1315","148250","알엔투테크놀로지",17600,400,2.33,"KOSDAQ","정보기기",128438340800,135,130.37,4500,3.91,50,0.28
"1316","042520","한스바이오메드",12700,50,0.4,"KOSDAQ","제약",128307858700,1012,12.55,7562,1.68,120,0.94
"1317","005430","한국공항",40500,-500,-1.22,"KOSPI","운수창고업",128237377500,5318,7.62,102021,0.4,1000,2.47
"1318","054220","비츠로시스",5930,0,0,"KOSDAQ","일반전기전자",127850669540,NA,NA,NA,NA,0,0
"1319","114450","KPX생명과학",8500,-240,-2.75,"KOSDAQ","제약",1.275e+11,80,106.25,4024,2.11,0,0
"1320","011090","에넥스",2125,20,0.95,"KOSPI","기타제조업",127482237125,NA,NA,903,2.35,0,0
"1321","117730","티로보틱스",9370,-80,-0.85,"KOSDAQ","기계·장비",127350256120,NA,NA,2666,3.51,0,0
"1322","086710","선진뷰티사이언스",20800,550,2.72,"KOSDAQ","화학",127205520000,1270,16.38,5932,3.51,30,0.14
"1323","010820","퍼스텍",2645,195,7.96,"KOSPI","기계",127122561700,NA,NA,583,4.54,0,0
"1324","006980","우성사료",4090,-155,-3.65,"KOSPI","음식료품",1.26381e+11,464,8.81,5612,0.73,15,0.37
"1325","015710","코콤",7180,240,3.46,"KOSDAQ","통신장비",125868990000,495,14.51,6725,1.07,160,2.23
"1326","073640","테라사이언스",1825,35,1.96,"KOSDAQ","금속",125727372575,NA,NA,479,3.81,0,0
"1327","005990","매일홀딩스",9160,-40,-0.43,"KOSDAQ","음식료·담배",125659664640,1728,5.3,21233,0.43,140,1.53
"1328","069540","라이트론",5420,0,0,"KOSDAQ","통신장비",125605134180,276,19.64,2648,2.05,0,0
"1329","044060","조광ILI",9550,-90,-0.93,"KOSDAQ","기계·장비",125566169500,359,26.6,5739,1.66,0,0
"1330","264900","크라운제과",10000,20,0.2,"KOSPI","음식료품",125238500000,1425,7.02,10682,0.94,250,2.5
"1331","048430","유라테크",10850,50,0.46,"KOSDAQ","일반전기전자",1.24992e+11,202,53.71,9349,1.16,100,0.92
"1332","009270","신원",1460,-15,-1.02,"KOSPI","섬유의복",124162048540,19,76.84,2373,0.62,0,0
"1333","189330","씨이랩",41500,800,1.97,"KOSDAQ","소프트웨어",123717393000,27,1537.04,853,48.65,0,0
"1334","009320","대우부품",2595,-15,-0.57,"KOSPI","운수장비",123642343125,NA,NA,775,3.35,0,0
"1335","003780","진양산업",9500,200,2.15,"KOSPI","화학",1.235e+11,525,18.1,3159,3.01,200,2.11
"1336","119830","아이텍",8460,80,0.95,"KOSDAQ","반도체",123297664320,NA,NA,5276,1.6,0,0
"1337","053950","경남제약",7060,-20,-0.28,"KOSDAQ","제약",123144523020,NA,NA,3588,1.97,0,0
"1338","134790","시디즈",61500,100,0.16,"KOSPI","기타제조업",1.23e+11,4655,13.21,16020,3.84,300,0.49
"1339","014580","태경비케이",4450,-45,-1,"KOSPI","비금속광물",122744795000,148,30.07,4846,0.92,100,2.25
"1340","198440","고려시멘트",3835,135,3.65,"KOSDAQ","비금속",122643146600,106,36.18,2766,1.39,15,0.39
"1341","053980","오상자이엘",6880,330,5.04,"KOSDAQ","컴퓨터서비스",122105428160,NA,NA,2131,3.23,0,0
"1342","001140","국보",2400,5,0.21,"KOSPI","운수창고업",122003666400,NA,NA,1333,1.8,0,0
"1343","037230","한국팩키지",4880,-20,-0.41,"KOSDAQ","종이·목재",1.22e+11,72,67.78,1591,3.07,35,0.72
"1344","226360","이엑스티",2245,-95,-4.06,"KOSDAQ","건설",121980959235,NA,NA,1374,1.63,0,0
"1345","041920","메디아나",14100,50,0.36,"KOSDAQ","의료·정밀기기",121971993600,786,17.94,6582,2.14,0,0
"1346","006140","피제이전자",8130,-110,-1.33,"KOSDAQ","의료·정밀기기",1.2195e+11,326,24.94,7136,1.14,140,1.72
"1347","033130","디지틀조선",3285,65,2.02,"KOSDAQ","디지털컨텐츠",121923652095,92,35.71,2070,1.59,30,0.91
"1348","009200","무림페이퍼",2925,-20,-0.68,"KOSPI","종이목재",121707231750,NA,NA,10529,0.28,50,1.71
"1349","126600","코프라",5760,0,0,"KOSDAQ","화학",121626051840,424,13.58,5167,1.11,70,1.22
"1350","014570","고려제약",11050,-50,-0.45,"KOSDAQ","제약",1.2155e+11,357,30.95,5914,1.87,100,0.9
"1351","091590","남화토건",10350,-150,-1.43,"KOSDAQ","건설",1.21509e+11,424,24.41,11305,0.92,70,0.68
"1352","017650","대림제지",13500,0,0,"KOSDAQ","종이·목재",1.215e+11,280,48.21,17050,0.79,0,0
"1353","001380","SG충방",2700,70,2.66,"KOSPI","운수장비",121403186100,17,158.82,2893,0.93,0,0
"1354","065170","넥스트BT",1395,-10,-0.71,"KOSDAQ","유통",121359544155,NA,NA,734,1.9,0,0
"1355","260660","알리코제약",11750,50,0.43,"KOSDAQ","제약",121029406250,1007,11.67,6969,1.69,200,1.7
"1356","352940","인바이오",12000,-350,-2.83,"KOSDAQ","화학",121012800000,453,26.49,3383,3.55,0,0
"1357","297890","엘이티",17000,850,5.26,"KOSDAQ","기계·장비",120860650000,1557,10.92,4594,3.7,0,0
"1358","106190","하이텍팜",17000,-100,-0.58,"KOSDAQ","유통",120509294000,NA,NA,13907,1.22,50,0.29
"1359","004650","창해에탄올",13100,0,0,"KOSDAQ","음식료·담배",120400593500,2729,4.8,13530,0.97,600,4.58
"1360","046940","우원개발",6660,70,1.06,"KOSDAQ","건설",120375171000,818,8.14,4666,1.43,0,0
"1361","011810","STX",6100,360,6.27,"KOSPI","유통업",120334102200,NA,NA,2864,2.13,0,0
"1362","000220","유유제약",14950,-200,-1.32,"KOSPI","의약품",120126942650,756,19.78,11570,1.29,210,1.4
"1363","163560","동일고무벨트",8800,40,0.46,"KOSPI","화학",1.2012e+11,597,14.74,13940,0.63,100,1.14
"1364","053700","삼보모터스",7030,0,0,"KOSDAQ","운송장비·부품",120104330260,NA,NA,12158,0.58,0,0
"1365","303030","지니틱스",3370,-55,-1.61,"KOSDAQ","반도체",119940217530,15,224.67,844,3.99,0,0
"1366","104620","노랑풍선",25100,150,0.6,"KOSDAQ","기타서비스",119617815000,NA,NA,11795,2.13,200,0.8
"1367","335890","비올",2185,5,0.23,"KOSDAQ","금융",119606900000,NA,NA,NA,NA,0,0
"1368","111870","삼본전자",1235,-10,-0.8,"KOSDAQ","일반전기전자",119204453875,NA,NA,1856,0.67,0,0
"1369","265560","영화테크",22300,-1000,-4.29,"KOSDAQ","운송장비·부품",119195507000,NA,NA,8466,2.63,50,0.22
"1370","093240","형지엘리트",3825,-165,-4.14,"KOSPI","섬유의복",119167102350,NA,NA,2007,1.91,0,0
"1371","064800","젬백스링크",1515,20,1.34,"KOSDAQ","유통",119026405260,54,28.06,1839,0.82,10,0.66
"1372","192410","감마누",4140,60,1.47,"KOSDAQ","통신장비",119021617620,711,5.82,17361,0.24,0,0
"1373","002800","신신제약",7840,-20,-0.25,"KOSDAQ","제약",118936720000,141,55.6,3715,2.11,28,0.36
"1374","014970","삼륭물산",7860,-190,-2.36,"KOSDAQ","종이·목재",118882500000,40,196.5,4755,1.65,75,0.95
"1375","073570","WI",1525,-15,-0.97,"KOSDAQ","반도체",118709605100,20,76.25,536,2.85,0,0
"1376","092200","디아이씨",3050,-50,-1.61,"KOSPI","운수장비",118610135450,NA,NA,3969,0.77,0,0
"1377","010960","삼호개발",4740,-5,-0.11,"KOSPI","건설업",1.185e+11,907,5.23,7624,0.62,190,4.01
"1378","347770","핌스",16050,-250,-1.53,"KOSDAQ","IT부품",118261487850,1043,15.39,2593,6.19,0,0
"1379","038680","에스넷",7350,-50,-0.68,"KOSDAQ","컴퓨터서비스",118152830250,408,18.01,4474,1.64,120,1.63
"1380","021050","서원",2485,-20,-0.8,"KOSPI","철강금속",117974356150,67,37.09,2159,1.15,10,0.4
"1381","227950","엔투텍",2010,0,0,"KOSDAQ","기계·장비",117819120780,NA,NA,1138,1.77,0,0
"1382","053690","한미글로벌",10750,650,6.44,"KOSPI","서비스업",117793662500,2222,4.84,10777,1,200,1.86
"1383","002880","대유에이텍",1095,-10,-0.9,"KOSPI","운수장비",117614544585,94,11.65,1013,1.08,0,0
"1384","004770","써니전자",3375,75,2.27,"KOSPI","전기전자",117601912125,20,168.75,1598,2.11,0,0
"1385","225330","씨엠에스에듀",6310,-140,-2.17,"KOSDAQ","기타서비스",117584502680,330,19.12,2079,3.04,425,6.74
"1386","317120","라닉스",12250,350,2.94,"KOSDAQ","일반전기전자",117544875000,NA,NA,1873,6.54,0,0
"1387","193250","와이제이엠게임즈",2170,80,3.83,"KOSDAQ","IT부품",117499499950,NA,NA,1324,1.64,0,0
"1388","094860","코닉글로리",2295,10,0.44,"KOSDAQ","소프트웨어",117260872290,NA,NA,214,10.72,0,0
"1389","119650","KC코트렐",9020,-380,-4.04,"KOSPI","기계",1.1726e+11,149,60.54,5805,1.55,30,0.33
"1390","004080","신흥",12200,300,2.52,"KOSPI","유통업",1.1712e+11,214,57.01,9162,1.33,200,1.64
"1391","090710","휴림로봇",1135,10,0.89,"KOSDAQ","기계·장비",116888759285,NA,NA,346,3.28,0,0
"1392","005870","휴니드",8280,1360,19.65,"KOSPI","전기전자",116880604200,589,14.06,8207,1.01,0,0
"1393","032560","황금에스티",8340,40,0.48,"KOSPI","철강금속",1.1676e+11,1571,5.31,16259,0.51,100,1.2
"1394","186230","그린플러스",12150,50,0.41,"KOSDAQ","금속",116734065300,337,36.05,3824,3.18,0,0
"1395","012340","뉴인텍",3885,-50,-1.27,"KOSDAQ","IT부품",116722890270,NA,NA,899,4.32,0,0
"1396","129260","인터지스",3920,130,3.43,"KOSPI","운수창고업",116611666080,NA,NA,5900,0.66,0,0
"1397","061250","화일약품",5330,10,0.19,"KOSDAQ","제약",116559909830,78,68.33,2302,2.32,125,2.35
"1398","037950","엘컴텍",1380,0,0,"KOSDAQ","IT부품",116537576220,13,106.15,877,1.57,35,2.54
"1399","069510","에스텍",10600,0,0,"KOSDAQ","일반전기전자",1.15646e+11,2045,5.18,14115,0.75,600,5.66
"1400","200470","에이팩트",6580,0,0,"KOSDAQ","반도체",115503214400,239,27.53,3459,1.9,0,0
"1401","270520","지엔원에너지",3700,-100,-2.63,"KOSDAQ","기타서비스",115472959600,14,264.29,1869,1.98,0,0
"1402","009190","대양금속",3905,-5,-0.13,"KOSPI","철강금속",115454991795,230,16.98,1907,2.05,0,0
"1403","006910","보성파워텍",2505,80,3.3,"KOSDAQ","금속",115413012795,18,139.17,1743,1.44,0,0
"1404","007680","대원",9500,50,0.53,"KOSDAQ","건설",115266644500,845,11.24,25261,0.38,250,2.63
"1405","065710","서호전기",22350,50,0.22,"KOSDAQ","일반전기전자",115102500000,2978,7.51,14529,1.54,1200,5.37
"1406","003080","성보화학",5740,260,4.74,"KOSPI","화학",114914800000,NA,NA,7324,0.78,135,2.35
"1407","357550","석경에이티",21050,-450,-2.09,"KOSDAQ","화학",114827750000,251,83.86,2271,9.27,0,0
"1408","024890","대원화성",2780,-40,-1.42,"KOSPI","화학",114672642560,104,26.73,1925,1.44,10,0.36
"1409","099750","이지케어텍",17950,-100,-0.55,"KOSDAQ","소프트웨어",114628700000,NA,NA,6500,2.76,86,0.48
"1410","057030","YBM넷",7000,-20,-0.28,"KOSDAQ","기타서비스",114188879000,110,63.64,2583,2.71,0,0
"1411","083550","케이엠",11100,150,1.37,"KOSDAQ","섬유·의류",114130510800,666,16.67,7816,1.42,50,0.45
"1412","267290","경동도시가스",19300,0,0,"KOSPI","전기가스업",113781335800,4167,4.63,57537,0.34,875,4.53
"1413","015230","대창단조",7960,700,9.64,"KOSPI","운수장비",113717475400,1039,7.66,12724,0.63,220,2.76
"1414","075180","새론오토모티브",5920,-60,-1,"KOSPI","운수장비",1.13664e+11,NA,NA,11092,0.53,140,2.36
"1415","000500","가온전선",27300,-2500,-8.39,"KOSPI","전기전자",113577473100,1391,19.63,61708,0.44,600,2.2
"1416","020710","시공테크",5650,20,0.36,"KOSDAQ","기타서비스",113271030500,786,7.19,5404,1.05,80,1.42
"1417","258610","이더블유케이",7820,-90,-1.14,"KOSDAQ","금속",113190785500,NA,NA,3422,2.29,0,0
"1418","019440","세아특수강",13200,500,3.94,"KOSPI","철강금속",1.13124e+11,1304,10.12,37014,0.36,900,6.82
"1419","034590","인천도시가스",25800,100,0.39,"KOSPI","전기가스업",112868653200,2598,9.93,42280,0.61,1250,4.84
"1420","003480","한진중공업홀딩스",3815,10,0.26,"KOSPI","전기가스업",112656232780,1160,3.29,11298,0.34,0,0
"1421","078140","대봉엘에스",10150,-100,-0.98,"KOSDAQ","제약",112528776850,517,19.63,7289,1.39,50,0.49
"1422","217820","엔에스",9960,-10,-0.1,"KOSDAQ","기계·장비",112483598640,693,14.37,3288,3.03,80,0.8
"1423","264660","씨앤지하이테크",13350,0,0,"KOSDAQ","반도체",112213158000,1432,9.32,8019,1.66,150,1.12
"1424","078000","텔코웨어",11550,200,1.76,"KOSPI","서비스업",112066254300,761,15.18,11450,1.01,550,4.76
"1425","024060","흥구석유",7470,160,2.19,"KOSDAQ","유통",1.1205e+11,570,13.11,5133,1.46,150,2.01
"1426","095500","미래나노텍",4160,225,5.72,"KOSDAQ","IT부품",111904370240,44,94.55,6611,0.63,0,0
"1427","024120","KB오토시스",9730,60,0.62,"KOSDAQ","운송장비·부품",1.11895e+11,930,10.46,8912,1.09,230,2.36
"1428","101330","모베이스",4655,-75,-1.59,"KOSDAQ","IT부품",111525365140,1942,2.4,11222,0.41,0,0
"1429","001290","상상인증권",1160,45,4.04,"KOSPI","증권",111485786920,NA,NA,1587,0.73,0,0
"1430","006370","대구백화점",10300,-100,-0.96,"KOSPI","유통업",111462593300,NA,NA,25376,0.41,100,0.97
"1431","065150","MP그룹",895,0,0,"KOSDAQ","유통",111370196730,11,81.36,252,3.55,0,0
"1432","013720","청보산업",13600,100,0.74,"KOSDAQ","운송장비·부품",111231285600,38,357.89,2688,5.06,0,0
"1433","246690","TS인베스트먼트",4570,115,2.58,"KOSDAQ","금융",111163120380,201,22.74,1434,3.19,25,0.55
"1434","035620","바른손이앤에이",1510,20,1.34,"KOSDAQ","오락·문화",110967639530,NA,NA,1079,1.4,0,0
"1435","047560","이스트소프트",11200,0,0,"KOSDAQ","디지털컨텐츠",110873280000,NA,NA,3826,2.93,0,0
"1436","033170","시그네틱스",1290,-5,-0.39,"KOSDAQ","반도체",110589531510,NA,NA,1627,0.79,0,0
"1437","017370","우신시스템",6030,30,0.5,"KOSPI","기계",110433745620,347,17.38,6224,0.97,0,0
"1438","088390","이녹스",11800,-200,-1.67,"KOSDAQ","운송장비·부품",110339959200,NA,NA,12820,0.92,0,0
"1439","123570","이엠넷",4945,95,1.96,"KOSDAQ","기타서비스",110155205710,322,15.36,2617,1.89,30,0.61
"1440","002230","피에스텍",5600,0,0,"KOSDAQ","의료·정밀기기",110147760800,131,42.75,7280,0.77,150,2.68
"1441","038460","바이오스마트",5480,-50,-0.9,"KOSDAQ","정보기기",110081144000,1108,4.95,5269,1.04,63,1.15
"1442","001550","조비",21200,50,0.24,"KOSPI","화학",110075466800,NA,NA,9237,2.3,0,0
"1443","027970","세하",1910,0,0,"KOSPI","종이목재",109945324270,323,5.91,1090,1.75,0,0
"1444","097800","윈팩",2850,-65,-2.23,"KOSDAQ","반도체",109769927400,254,11.22,1263,2.26,0,0
"1445","006340","대원전선",1545,10,0.65,"KOSPI","전기전자",109721214015,NA,NA,1136,1.36,0,0
"1446","056730","포스링크",1550,0,0,"KOSDAQ","유통",109591063600,NA,NA,193,8.03,0,0
"1447","124500","아이티센",5500,-30,-0.54,"KOSDAQ","컴퓨터서비스",109490331500,21,261.9,1882,2.92,0,0
"1448","237820","플레이디",8500,50,0.59,"KOSDAQ","기타서비스",109030690000,730,11.64,4477,1.9,220,2.59
"1449","105740","디케이락",12900,100,0.78,"KOSDAQ","기계·장비",109003864800,1029,12.54,10995,1.17,200,1.55
"1450","060310","3S",2410,-55,-2.23,"KOSDAQ","기계·장비",108960666950,NA,NA,745,3.23,0,0
"1451","011330","유니켐",1585,-15,-0.94,"KOSPI","기타제조업",108905893655,235,6.74,1238,1.28,0,0
"1452","004870","티웨이홀딩스",1415,5,0.35,"KOSPI","비금속광물",108514901040,NA,NA,2103,0.67,0,0
"1453","022220","정산애강",2090,-5,-0.24,"KOSDAQ","화학",108250670110,222,9.41,1603,1.3,0,0
"1454","012160","영흥",1135,15,1.34,"KOSPI","철강금속",108182157260,20,56.75,1937,0.59,30,2.64
"1455","085310","엔케이",1350,60,4.65,"KOSPI","기계",107977525200,NA,NA,1121,1.2,0,0
"1456","052670","제일바이오",7190,10,0.14,"KOSDAQ","제약",1.0785e+11,152,47.3,2108,3.41,0,0
"1457","060850","영림원소프트랩",13250,0,0,"KOSDAQ","소프트웨어",107735750000,714,18.56,1578,8.4,25,0.19
