"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"2205","066700","테라젠이텍스","KOSDAQ","제약",9000,-230,-2.49,291999915000
"2206","095610","테스","KOSDAQ","반도체",32950,0,0,651363046700
"2207","131970","테스나","KOSDAQ","반도체",47850,-800,-1.64,706245759450
"2208","089030","테크윙","KOSDAQ","반도체",21000,-300,-1.41,407155728000
"2209","054450","텔레칩스","KOSDAQ","반도체",15800,-350,-2.17,213393393800
"2210","091440","텔레필드","KOSDAQ","통신장비",3970,-30,-0.75,36428223750
"2211","200230","텔콘RF제약","KOSDAQ","통신장비",5060,40,0.8,442795600720
"2212","215480","토박스코리아","KOSDAQ","유통",1350,-5,-0.37,62203805550
"2213","051360","토비스","KOSDAQ","정보기기",7980,-420,-5,133402122840
"2214","045340","토탈소프트","KOSDAQ","소프트웨어",15550,-450,-2.81,133077522000
"2215","108230","톱텍","KOSDAQ","기계·장비",12650,-50,-0.39,480994049250
"2216","079970","투비소프트","KOSDAQ","소프트웨어",2190,40,1.86,81278621940
"2217","105550","트루윈","KOSDAQ","일반전기전자",5050,150,3.06,80536672800
"2218","026150","특수건설","KOSDAQ","건설",8850,540,6.5,138287675100
"2219","322180","티라유텍","KOSDAQ","소프트웨어",16800,650,4.02,9.1287e+10
"2220","117730","티로보틱스","KOSDAQ","기계·장비",9370,-80,-0.85,127350256120
"2221","033830","티비씨","KOSDAQ","방송서비스",1370,-30,-2.14,1.37e+11
"2222","057680","티사이언티픽","KOSDAQ","디지털컨텐츠",3500,-20,-0.57,164346759500
"2223","064760","티씨케이","KOSDAQ","반도체",186800,-3300,-1.74,2.18089e+12
"2224","246710","티앤알바이오팹","KOSDAQ","제약",36150,-2750,-7.07,305283677250
"2225","340570","티앤엘","KOSDAQ","제약",40250,-1350,-3.25,1.63576e+11
"2226","277880","티에스아이","KOSDAQ","기계·장비",10850,0,0,100548197750
"2227","131290","티에스이","KOSDAQ","반도체",56900,-1300,-2.23,629395310100
"2228","356860","티엘비","KOSDAQ","일반전기전자",41600,-250,-0.6,204518704000
"2229","062860","티엘아이","KOSDAQ","반도체",10900,-200,-1.8,107612648000
"2230","321550","티움바이오","KOSDAQ","기타서비스",16300,100,0.62,387677993800
"2231","104480","티케이케미칼","KOSDAQ","화학",4050,275,7.28,368126507700
"2232","081150","티플랙스","KOSDAQ","금속",3725,-85,-2.23,90399797450
"2233","130740","티피씨글로벌","KOSDAQ","운송장비·부품",4635,35,0.76,52267407165
"2234","084730","팅크웨어","KOSDAQ","통신장비",16300,-400,-2.4,169938616600
"2235","046210","파나진","KOSDAQ","의료·정밀기기",4750,40,0.85,152649135000
"2236","034230","파라다이스","KOSDAQ","오락·문화",17500,-400,-2.23,1591496760000
"2237","033540","파라텍","KOSDAQ","기계·장비",9360,530,6,158967338400
"2238","043200","파루","KOSDAQ","IT부품",1355,75,5.86,52554280685
"2239","214450","파마리서치프로덕트","KOSDAQ","유통",68100,0,0,666635803200
"2240","208340","파멥신","KOSDAQ","제약",20700,900,4.55,294830700300
"2241","177830","파버나인","KOSDAQ","일반전기전자",5780,0,0,79856462660
"2242","037070","파세코","KOSDAQ","일반전기전자",29200,-50,-0.17,4.088e+11
"2243","150900","파수","KOSDAQ","소프트웨어",7430,60,0.81,82867480990
"2244","037030","파워넷","KOSDAQ","일반전기전자",6400,120,1.91,105604441600
"2245","047310","파워로직스","KOSDAQ","IT부품",9010,100,1.12,310133047820
"2246","170790","파이오링크","KOSDAQ","통신장비",12850,-100,-0.77,88103840500
"2247","049120","파인디앤씨","KOSDAQ","IT부품",1695,65,3.99,44680105080
"2248","038950","파인디지털","KOSDAQ","통신장비",6130,-160,-2.54,62591989450
"2249","106240","파인테크닉스","KOSDAQ","IT부품",6210,310,5.25,277227037350
"2250","131760","파인텍","KOSDAQ","IT부품",1395,-5,-0.36,59880486600
"2251","065690","파커스","KOSDAQ","IT부품",2905,-5,-0.17,40563993645
"2252","140860","파크시스템스","KOSDAQ","의료·정밀기기",140600,-3800,-2.63,938540853000
"2253","091700","파트론","KOSDAQ","IT부품",10800,-100,-0.92,584889228000
"2254","038160","팍스넷","KOSDAQ","금융",862,0,0,10551204112
"2255","032800","판타지오","KOSDAQ","오락·문화",744,-12,-1.59,59045128608
"2256","318010","팜스빌","KOSDAQ","음식료·담배",10050,50,0.5,79689846900
"2257","027710","팜스토리","KOSDAQ","음식료·담배",2100,-60,-2.78,233974860000
"2258","225590","패션플랫폼","KOSDAQ","섬유·의류",1590,-30,-1.85,42352373670
"2259","054300","팬스타엔터프라이즈","KOSDAQ","기계·장비",938,-15,-1.57,49452404932
"2260","068050","팬엔터테인먼트","KOSDAQ","오락·문화",8690,-400,-4.4,236784963580
"2261","222110","팬젠","KOSDAQ","제약",9180,200,2.23,88552859580
"2262","263750","펄어비스","KOSDAQ","디지털컨텐츠",305300,8100,2.73,4040828680000
"2263","251970","펌텍코리아","KOSDAQ","화학",18750,700,3.88,2.325e+11
"2264","087010","펩트론","KOSDAQ","제약",16500,500,3.13,340343074500
"2265","043370","평화정공","KOSDAQ","운송장비·부품",10500,-150,-1.41,2.205e+11
"2266","119500","포메탈","KOSDAQ","금속",4285,-85,-1.95,50765389120
"2267","016670","포비스티앤씨","KOSDAQ","유통",973,0,0,84222290362
"2268","056730","포스링크","KOSDAQ","유통",1550,0,0,109591063600
"2269","022100","포스코 ICT","KOSDAQ","기타서비스",7280,-20,-0.27,1106812827120
"2270","009520","포스코엠텍","KOSDAQ","금속",8800,-210,-2.33,366455786400
"2271","189690","포시에스","KOSDAQ","소프트웨어",7460,210,2.9,61624158060
"2272","318020","포인트모바일","KOSDAQ","일반전기전자",50900,-800,-1.55,327316827400
"2273","256630","포인트엔지니어링","KOSDAQ","금속",3550,140,4.11,202016076350
"2274","141020","포티스","KOSDAQ","유통",108,0,0,18839533608
"2275","290720","푸드나무","KOSDAQ","유통",25400,0,0,172873263600
"2276","005670","푸드웰","KOSDAQ","음식료·담배",7820,40,0.51,7.82e+10
"2277","094940","푸른기술","KOSDAQ","정보기기",10450,-200,-1.88,87376483700
"2278","007330","푸른저축은행","KOSDAQ","금융",18200,-200,-1.09,274506960000
"2279","093380","풍강","KOSDAQ","금속",3840,5,0.13,37936561920
"2280","023900","풍국주정","KOSDAQ","음식료·담배",19950,-100,-0.5,2.5137e+11
"2281","195440","퓨전","KOSDAQ","소프트웨어",2075,0,0,8582183400
"2282","214270","퓨쳐스트림네트웍스","KOSDAQ","출판·매체복제",1365,30,2.25,149001281520
"2283","220100","퓨쳐켐","KOSDAQ","제약",18450,-300,-1.6,251768164950
"2284","035200","프럼파스트","KOSDAQ","화학",4770,-45,-0.93,46414914300
"2285","334970","프레스티지바이오로직스","KOSDAQ","제약",14900,850,6.05,657818848400
"2286","203690","프로스테믹스","KOSDAQ","제약",3305,-50,-1.49,151226713140
"2287","053610","프로텍","KOSDAQ","반도체",28350,-800,-2.74,3.1185e+11
"2288","335810","프리시젼바이오","KOSDAQ","의료·정밀기기",16150,-250,-1.52,181588112900
"2289","053160","프리엠스","KOSDAQ","일반전기전자",15000,-400,-2.6,9e+10
"2290","075130","플랜티넷","KOSDAQ","컴퓨터서비스",6110,80,1.33,54745600000
"2291","237820","플레이디","KOSDAQ","기타서비스",8500,50,0.59,109030690000
"2292","023770","플레이위드","KOSDAQ","디지털컨텐츠",10100,560,5.87,87905642900
"2293","300080","플리토","KOSDAQ","디지털컨텐츠",13350,400,3.09,69550976850
"2294","032580","피델릭스","KOSDAQ","반도체",1560,30,1.96,51289410120
"2295","051380","피씨디렉트","KOSDAQ","유통",10500,50,0.48,80519628000
"2296","241820","피씨엘","KOSDAQ","제약",48000,8300,20.91,483787056000
"2297","237750","피앤씨테크","KOSDAQ","일반전기전자",6970,-60,-0.85,45281302000
"2298","131390","피앤이솔루션","KOSDAQ","일반전기전자",20750,0,0,307492382500
"2299","024850","피에스엠씨","KOSDAQ","반도체",1720,100,6.17,68828419560
"2300","319660","피에스케이","KOSDAQ","반도체",37400,-400,-1.06,552211748000
"2301","031980","피에스케이홀딩스","KOSDAQ","반도체",8190,90,1.11,176596015050
"2302","002230","피에스텍","KOSDAQ","의료·정밀기기",5600,0,0,110147760800
"2303","239890","피엔에이치테크","KOSDAQ","화학",15100,800,5.59,68191841600
"2304","347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스",22200,400,1.83,166558696800
"2305","137400","피엔티","KOSDAQ","기계·장비",23250,100,0.43,528732853500
"2306","128660","피제이메탈","KOSDAQ","금속",2585,15,0.58,64116708865
"2307","006140","피제이전자","KOSDAQ","의료·정밀기기",8130,-110,-1.33,1.2195e+11
"2308","304840","피플바이오","KOSDAQ","제약",41800,-900,-2.11,236064246000
"2309","062970","피피아이","KOSDAQ","일반전기전자",5910,10,0.17,55011373350
"2310","087600","픽셀플러스","KOSDAQ","반도체",7190,-90,-1.24,58717552020
"2311","057880","필로시스헬스케어","KOSDAQ","유통",2175,-25,-1.14,171164217600
"2312","161580","필옵틱스","KOSDAQ","IT부품",12650,-200,-1.56,258588048950
"2313","347770","핌스","KOSDAQ","IT부품",16050,-250,-1.53,118261487850
"2314","163730","핑거","KOSDAQ","소프트웨어",22600,-350,-1.53,208801716400
"2315","332710","하나금융14호스팩","KOSDAQ","금융",2105,10,0.48,9283050000
"2316","341160","하나금융15호스팩","KOSDAQ","금융",2100,0,0,9.891e+09
"2317","343510","하나금융16호스팩","KOSDAQ","금융",2090,0,0,8380900000
"2318","363260","하나금융17호스팩","KOSDAQ","금융",2070,-5,-0.24,14096700000
"2319","299030","하나기술","KOSDAQ","기계·장비",56200,-1600,-2.77,211465201200
"2320","067310","하나마이크론","KOSDAQ","반도체",11300,-100,-0.88,360010078700
"2321","372290","하나머스트7호스팩","KOSDAQ","금융",2050,0,0,8823200000
"2322","307160","하나머스트제6호스팩","KOSDAQ","금융",2220,50,2.3,10189800000
"2323","166090","하나머티리얼즈","KOSDAQ","반도체",38400,850,2.26,753702681600
"2324","136480","하림","KOSDAQ","음식료·담배",2970,10,0.34,315442814940
"2325","003380","하림지주","KOSDAQ","금융",9070,120,1.34,837540307400
"2326","149980","하이로닉","KOSDAQ","의료·정밀기기",5750,-20,-0.35,81074971250
"2327","013030","하이록코리아","KOSDAQ","금속",15450,700,4.75,210324434400
"2328","126700","하이비젼시스템","KOSDAQ","의료·정밀기기",14050,50,0.36,209936673600
"2329","106080","하이소닉","KOSDAQ","IT부품",3110,0,0,54171544330
"2330","340120","하이제5호스팩","KOSDAQ","금융",2080,-15,-0.72,10441600000
"2331","221840","하이즈항공","KOSDAQ","운송장비·부품",5430,270,5.23,96090186810
"2332","106190","하이텍팜","KOSDAQ","유통",17000,-100,-0.58,120509294000
"2333","066130","하츠","KOSDAQ","일반전기전자",11400,550,5.07,1.4592e+11
"2334","368770","한국9호스팩","KOSDAQ","금융",2050,0,0,9860500000
"2335","004590","한국가구","KOSDAQ","유통",6870,160,2.38,1.0305e+11
"2336","039340","한국경제TV","KOSDAQ","방송서비스",6720,-80,-1.18,1.5456e+11
"2337","034950","한국기업평가","KOSDAQ","기타서비스",89300,0,0,405467900200
"2338","222980","한국맥널티","KOSDAQ","음식료·담배",8820,10,0.11,92916891900
"2339","318000","한국바이오젠","KOSDAQ","화학",8310,0,0,67949415750
"2340","256840","한국비엔씨","KOSDAQ","제약",7380,120,1.65,380303473680
"2341","025550","한국선재","KOSDAQ","금속",3430,85,2.54,84111331220
"2342","023890","한국아트라스비엑스","KOSDAQ","IT부품",60400,1900,3.25,5.5266e+11
"2343","017890","한국알콜","KOSDAQ","화학",12900,100,0.78,278714304000
"2344","080720","한국유니온제약","KOSDAQ","제약",12600,0,0,99586972800
"2345","063570","한국전자금융","KOSDAQ","금융",6410,60,0.94,218886936480
"2346","041460","한국전자인증","KOSDAQ","소프트웨어",7070,40,0.57,151716890430
"2347","101680","한국정밀기계","KOSDAQ","기계·장비",1440,0,0,12101760000
"2348","039740","한국정보공학","KOSDAQ","유통",3390,45,1.35,27182365830
"2349","053300","한국정보인증","KOSDAQ","소프트웨어",6730,30,0.45,209740450000
"2350","025770","한국정보통신","KOSDAQ","통신서비스",9360,0,0,350478376560
"2351","310870","한국제8호스팩","KOSDAQ","금융",2115,0,0,7233300000
"2352","023760","한국캐피탈","KOSDAQ","금융",661,3,0.46,208617929736
"2353","054040","한국컴퓨터","KOSDAQ","IT부품",3925,45,1.16,63079813250
"2354","050540","한국코퍼레이션","KOSDAQ","기타서비스",282,0,0,14321537226
"2355","021650","한국큐빅","KOSDAQ","화학",4485,85,1.93,73332275055
"2356","053590","한국테크놀로지","KOSDAQ","운송장비·부품",1180,-30,-2.48,132365316460
"2357","032300","한국파마","KOSDAQ","제약",39400,-700,-1.75,429724019400
"2358","037230","한국팩키지","KOSDAQ","종이·목재",4880,-20,-0.41,1.22e+11
"2359","030520","한글과컴퓨터","KOSDAQ","소프트웨어",17100,-250,-1.44,423706467600
"2360","052600","한네트","KOSDAQ","통신서비스",11150,450,4.21,128935255000
"2361","256150","한독크린텍","KOSDAQ","기계·장비",32700,-750,-2.24,133775700000
"2362","092460","한라IMS","KOSDAQ","운송장비·부품",7700,200,2.67,90436330600
"2363","047080","한빛소프트","KOSDAQ","디지털컨텐츠",6450,-110,-1.68,159829942200
"2364","070590","한솔인티큐브","KOSDAQ","컴퓨터서비스",3420,50,1.48,47467961820
"2365","226440","한송네오텍","KOSDAQ","기계·장비",1665,-30,-1.77,89586224100
"2366","042520","한스바이오메드","KOSDAQ","제약",12700,50,0.4,128307858700
"2367","078350","한양디지텍","KOSDAQ","반도체",5460,90,1.68,74865636300
"2368","045100","한양이엔지","KOSDAQ","기타서비스",18150,500,2.83,3.267e+11
"2369","046110","한일네트웍스","KOSDAQ","컴퓨터서비스",5530,-120,-2.12,66106875310
"2370","024740","한일단조","KOSDAQ","운송장비·부품",1960,35,1.82,58587002880
"2371","005860","한일사료","KOSDAQ","음식료·담배",1940,0,0,76443148900
"2372","123840","한일진공","KOSDAQ","기계·장비",1065,40,3.9,83395865505
"2373","007770","한일화학","KOSDAQ","화학",15500,400,2.65,5.4405e+10
"2374","079170","한창산업","KOSDAQ","금속",7350,-90,-1.21,3.822e+10
"2375","086960","한컴MDS","KOSDAQ","소프트웨어",14650,0,0,129339107200
"2376","054920","한컴위드","KOSDAQ","소프트웨어",8120,-210,-2.52,229122697720
"2377","002680","한탑","KOSDAQ","음식료·담배",1730,30,1.76,48907079240
"2378","066110","한프","KOSDAQ","정보기기",480,0,0,25343808000
"2379","317320","한화에스비아이스팩","KOSDAQ","금융",2695,50,1.89,11750200000
"2380","340440","한화플러스제1호스팩","KOSDAQ","금융",2070,0,0,9749700000
"2381","220630","해마로푸드서비스","KOSDAQ","유통",3400,70,2.1,346179605400
"2382","034810","해성산업","KOSDAQ","금융",16600,1100,7.1,437514546800
"2383","076610","해성옵틱스","KOSDAQ","IT부품",1150,0,0,47862711350
"2384","220180","핸디소프트","KOSDAQ","소프트웨어",3425,20,0.59,6.6445e+10
"2385","008800","행남사","KOSDAQ","음식료·담배",1770,0,0,80762168880
"2386","900270","헝셩그룹","KOSDAQ","금융",603,2,0.33,4.824e+10
"2387","084990","헬릭스미스","KOSDAQ","기타서비스",23500,500,2.17,805244279000
"2388","170030","현대공업","KOSDAQ","운송장비·부품",9760,130,1.35,149718400000
"2389","319400","현대무벡스","KOSDAQ","기계·장비",4645,-70,-1.48,472500194980
"2390","048410","현대바이오","KOSDAQ","화학",44500,-700,-1.55,1603685526500
"2391","052260","현대바이오랜드","KOSDAQ","화학",22850,-100,-0.44,3.4275e+11
"2392","016790","현대사료","KOSDAQ","음식료·담배",15800,-100,-0.63,97177678800
"2393","039010","현대통신","KOSDAQ","통신장비",10450,300,2.96,90131250000
"2394","092300","현우산업","KOSDAQ","IT부품",3970,-135,-3.29,61435265660
"2395","053660","현진소재","KOSDAQ","금속",400,0,0,21280401200
"2396","011080","형지I&C","KOSDAQ","섬유·의류",1565,-80,-4.86,60965620420
"2397","060560","홈센타홀딩스","KOSDAQ","유통",1090,114,11.68,139159782250
"2398","064240","홈캐스트","KOSDAQ","통신장비",3080,5,0.16,101931848480
"2399","039610","화성밸브","KOSDAQ","기계·장비",6820,-170,-2.43,70998928000
"2400","126640","화신정공","KOSDAQ","운송장비·부품",2165,75,3.59,78749465355
"2401","061250","화일약품","KOSDAQ","제약",5330,10,0.19,116559909830
"2402","097870","효성오앤비","KOSDAQ","화학",8160,40,0.49,69278400000
"2403","050090","휘닉스소재","KOSDAQ","IT부품",1100,252,29.72,87052836200
"2404","290270","휴네시온","KOSDAQ","소프트웨어",6020,-100,-1.63,57838185440
"2405","090710","휴림로봇","KOSDAQ","기계·장비",1135,10,0.89,116888759285
"2406","205470","휴마시스","KOSDAQ","제약",6420,-190,-2.87,219716892300
"2407","115160","휴맥스","KOSDAQ","통신장비",4560,0,0,132333407040
"2408","028080","휴맥스홀딩스","KOSDAQ","금융",3810,70,1.87,47920297860
"2409","032860","휴먼엔","KOSDAQ","기타서비스",11000,150,1.38,131786457000
"2410","200670","휴메딕스","KOSDAQ","제약",24350,650,2.74,242798573900
"2411","065510","휴비츠","KOSDAQ","의료·정밀기기",8200,30,0.37,97439542200
"2412","243070","휴온스","KOSDAQ","제약",56100,200,0.36,554309738400
"2413","084110","휴온스글로벌","KOSDAQ","제약",30200,1200,4.14,346216635400
